tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2012-W-SL-FRA-01A-2012,French Open,Clay,128,G,20120528,84,201521,,,Carla Suarez Navarro,R,162,ESP,23.73169062,46,1342,201402,,LL,Sesil Karatantcheva,R,171,KAZ,22.80355921,125,544,4-6 6-4 6-1,3,R64,,,,,,,,,,,,,,,,,,,
2012-W-SL-FRA-01A-2012,French Open,Clay,128,G,20120528,92,201496,9,,Caroline Wozniacki,R,177,DEN,21.88090349,9,4586,201457,,,Jarmila Gajdosova,R,174,AUS,25.08966461,72,897,6-1 6-4,3,R64,,,,,,,,,,,,,,,,,,,
2012-W-SL-FRA-01A-2012,French Open,Clay,128,G,20120528,93,201344,,,Klara Koukalova,R,166,CZE,30.25598905,44,1355,201373,16,,Maria Kirilenko,R,173,RUS,25.33880903,17,2475,6-4 3-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,
2012-W-SL-FRA-01A-2012,French Open,Clay,128,G,20120528,95,201397,28,,Shuai Peng,R,173,CHN,26.38466804,30,1800,201452,,,Lourdes Dominguez Lino,R,163,ESP,31.15947981,95,681,6-4 6-3,3,R64,,,,,,,,,,,,,,,,,,,
2012-W-SL-FRA-01A-2012,French Open,Clay,128,G,20120528,106,201468,,Q,Yaroslava Shvedova,R,180,KAZ,24.70910335,142,465,201521,,,Carla Suarez Navarro,R,162,ESP,23.73169062,46,1342,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-SL-FRA-01A-2012,French Open,Clay,128,G,20120528,111,201344,,,Klara Koukalova,R,166,CZE,30.25598905,44,1355,201499,22,,Anastasia Pavlyuchenkova,R,177,RUS,20.90349076,25,2021,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-SL-FRA-01A-2012,French Open,Clay,128,G,20120528,117,201468,,Q,Yaroslava Shvedova,R,180,KAZ,24.70910335,142,465,201419,7,,Na Li,R,172,CHN,30.25051335,7,4965,3-6 6-2 6-0,3,R16,,,,,,,,,,,,,,,,,,,
2012-W-SL-FRA-01A-2012,French Open,Clay,128,G,20120528,120,201345,2,,Maria Sharapova,R,,RUS,25.10882957,2,8390,201344,,,Klara Koukalova,R,166,CZE,30.25598905,44,1355,6-4 6-7(5) 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2012-W-INT-GBR-01A-2012,Birmingham,Grass,56,I,20120611,4,202478,,WC,Tara Moore,R,,GBR,19.84668036,320,147,201331,11,,Iveta Benesova,L,170,CZE,29.35797399,53,1190,6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,
2012-W-INT-GBR-01A-2012,Birmingham,Grass,56,I,20120611,6,201469,,WC,Melanie South,R,,GBR,26.10814511,264,201,200002,,,Mirjana Lucic,R,,CRO,30.2587269,125,536,6-1 4-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,
2012-W-INT-GBR-01A-2012,Birmingham,Grass,56,I,20120611,11,201386,,Q,Jie Zheng,R,164,CHN,28.93634497,32,1730,201485,,LL,Alla Kudryavtseva,R,,RUS,24.60506502,136,476,6-4 4-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,
2012-W-INT-AUT-01A-2012,Bad Gastein,Clay,32,I,20120611,5,201584,3,,Ksenia Pervak,L,170,KAZ,21.04312115,41,1365,202418,,,Lara Arruabarrena,U,166,ESP,20.22724162,124,547,3-6 6-3 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-AUT-01A-2012,Bad Gastein,Clay,32,I,20120611,15,201537,,,Patricia Mayr Achleitner,R,,AUT,25.59069131,97,690,202451,,WC,Nicole Rottmann,U,,AUT,22.954141,318,149,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-AUT-01A-2012,Bad Gastein,Clay,32,I,20120611,24,201518,2,WC,Yanina Wickmayer,R,182,BEL,22.64202601,37,1510,201537,,,Patricia Mayr Achleitner,R,,AUT,25.59069131,97,690,7-6(4) 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2012-W-PR-GBR-01A-2012,Eastbourne,Grass,32,P,20120618,10,201344,,,Klara Koukalova,R,166,CZE,30.31348392,36,1630,201386,,,Jie Zheng,R,164,CHN,28.95550992,27,1850,6-3 4-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-PR-GBR-01A-2012,Eastbourne,Grass,32,P,20120618,21,201344,,,Klara Koukalova,R,166,CZE,30.31348392,36,1630,201508,9,,Petra Cetkovska,R,172,CZE,27.35660507,25,1945,6-1 1-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2012-W-PR-GBR-01A-2012,Eastbourne,Grass,32,P,20120618,27,201344,,,Klara Koukalova,R,166,CZE,30.31348392,36,1630,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,20.96098563,33,1681,6-3 7-5,3,QF,,,,,,,,,,,,,,,,,,,
2012-W-PR-GBR-01A-2012,Eastbourne,Grass,32,P,20120618,30,201493,5,,Angelique Kerber,L,173,GER,24.41615332,8,4055,201344,,,Klara Koukalova,R,166,CZE,30.31348392,36,1630,6-0 6-3,3,SF,,,,,,,,,,,,,,,,,,,
2012-W-INT-NED-01A-2012,'s Hertogenbosch,Grass,32,I,20120618,14,201593,,,Irina Camelia Begu,R,181,ROU,21.81245722,63,1030,201331,,,Iveta Benesova,L,170,CZE,29.37713895,52,1190,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,2,201450,,,Tsvetana Pironkova,R,180,BUL,24.78302533,38,1520,201570,,Q,Vesna Dolonc,R,170,SRB,22.92950034,206,290,5-7 6-0 7-5,3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,7,201587,,,Bojana Jovanovski,R,175,SRB,20.48459959,117,594,201305,,,Eleni Daniilidou,R,182,GRE,29.76591376,88,757,5-7 6-3 2-0 RET,3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,19,201586,,,Heather Watson,R,170,GBR,20.10130048,103,669,201331,,,Iveta Benesova,L,170,CZE,29.3963039,55,1190,6-2 6-1,3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,27,201452,,,Lourdes Dominguez Lino,R,163,ESP,31.23613963,71,886,201648,,WC,Naomi Broady,U,,GBR,22.32169747,228,261,6-4 7-6(4),3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,30,201503,,,Ayumi Morita,R,163,JPN,22.29158111,85,776,201457,,,Jarmila Gajdosova,R,174,AUS,25.16632444,76,837,6-4 6-3,3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,36,201386,25,,Jie Zheng,R,164,CHN,28.97467488,27,1850,201477,,,Stephanie Dubois,R,,CAN,25.65092402,109,634,4-6 6-4 6-3,3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,41,201344,,,Klara Koukalova,R,166,CZE,30.33264887,31,1770,201495,13,,Dominika Cibulkova,R,161,SVK,23.137577,13,3120,6-4 6-1,3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,46,201478,,,Varvara Lepchenko,L,180,USA,26.0971937,53,1209,201537,,,Patricia Mayr Achleitner,R,,AUT,25.62902122,93,712,6-2 6-3,3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,55,200002,,Q,Mirjana Lucic,R,,CRO,30.29705681,129,528,201668,,,Alexandra Panova,U,,RUS,23.3155373,74,859,4-6 6-3 6-4,3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,78,201373,17,,Maria Kirilenko,R,173,RUS,25.41546886,19,2295,201452,,,Lourdes Dominguez Lino,R,163,ESP,31.23613963,71,886,6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,85,201344,,,Klara Koukalova,R,166,CZE,30.33264887,31,1770,201501,,,Olga Govortsova,R,182,BLR,23.8384668,95,700,2-6 6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,92,200002,,Q,Mirjana Lucic,R,,CRO,30.29705681,129,528,201294,9,,Marion Bartoli,R,170,FRA,27.72895277,9,3800,6-4 6-3,3,R64,,,,,,,,,,,,,,,,,,,
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,107,201212,24,,Francesca Schiavone,R,166,ITA,32.0054757,26,1930,201344,,,Klara Koukalova,R,166,CZE,30.33264887,31,1770,6-0 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,110,201311,21,,Roberta Vinci,R,163,ITA,29.34976044,23,1965,200002,,Q,Mirjana Lucic,R,,CRO,30.29705681,129,528,7-6(4) 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,114,201493,8,,Angelique Kerber,L,173,GER,24.43531828,8,4275,200079,,,Kim Clijsters,R,,BEL,29.04859685,47,1311,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,2,201547,,WC,Michelle Larcher De Brito,R,165,POR,19.44147844,145,471,201457,,,Jarmila Gajdosova,R,174,AUS,25.20465435,95,682,5-7 6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,2,201537,,,Patricia Mayr Achleitner,R,,AUT,25.66735113,108,616,202487,,WC,Nastassja Burnett,R,,ITA,20.38329911,135,504,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,7,201452,,,Lourdes Dominguez Lino,R,163,ESP,31.27446954,80,817,201709,,,Yulia Putintseva,R,,KAZ,17.50308008,122,564,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,17,201506,1,,Sara Errani,R,164,ITA,25.19644079,9,3410,201537,,,Patricia Mayr Achleitner,R,,AUT,25.66735113,108,616,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,20,201593,,,Irina Camelia Begu,R,181,ROU,21.86995209,73,860,201452,,,Lourdes Dominguez Lino,R,163,ESP,31.27446954,80,817,3-6 6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2012-W-PR-USA-03A-2012,Mercury Insurance Open,Hard,28,P,20120716,3,201539,5,,Christina Mchale,R,170,USA,20.18069815,27,1810,201457,,,Jarmila Gajdosova,R,174,AUS,25.2238193,97,682,7-6(5) 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-PR-USA-03A-2012,Mercury Insurance Open,Hard,28,P,20120716,11,201528,,LL,Melanie Oudin,R,168,USA,20.81314168,121,563,201585,,,Sloane Stephens,R,170,USA,19.32375086,50,1237,1-6 7-6(6) 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-SWE-01A-2012,Bastad,Clay,32,I,20120716,2,201424,,,Shahar Peer,R,170,ISR,25.21013005,49,1255,201452,,Q,Lourdes Dominguez Lino,R,163,ESP,31.2936345,74,846,6-4 2-0 RET,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-SWE-01A-2012,Bastad,Clay,32,I,20120716,4,201499,5,,Anastasia Pavlyuchenkova,R,177,RUS,21.03764545,28,1800,201537,,,Patricia Mayr Achleitner,R,,AUT,25.68651608,148,446,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-SWE-01A-2012,Bastad,Clay,32,I,20120716,8,201344,6,,Klara Koukalova,R,166,CZE,30.39014374,33,1660,202470,,Q,Annika Beck,R,170,GER,18.41204654,142,478,2-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-SWE-01A-2012,Bastad,Clay,32,I,20120716,11,201551,,,Arantxa Rus,U,180,NED,21.59069131,64,964,202490,,WC,Rebecca Peterson,R,,SWE,16.94455852,,,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-SWE-01A-2012,Bastad,Clay,32,I,20120716,20,201344,6,,Klara Koukalova,R,166,CZE,30.39014374,33,1660,201531,,Q,Mariana Duque Marino,R,,COL,22.92676249,117,586,6-0 6-1,3,R16,,,,,,,,,,,,,,,,,,,
2012-W-INT-SWE-01A-2012,Bastad,Clay,32,I,20120716,26,201596,,,Johanna Larsson,R,174,SWE,23.91238877,104,661,201344,6,,Klara Koukalova,R,166,CZE,30.39014374,33,1660,2-0 RET,3,QF,,,,,,,,,,,,,,,,,,,
2012-W-INT-AZE-01A-2012,Baku,Hard,32,I,20120723,13,201690,6,,Nina Bratchikova,R,,RUS,27.06913073,101,678,201537,,,Patricia Mayr Achleitner,R,,AUT,25.70568104,151,446,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-USA-02A-2012,Citi Open,Hard,32,I,20120730,3,201596,,,Johanna Larsson,R,174,SWE,23.95071869,93,721,201537,,,Patricia Mayr Achleitner,R,,AUT,25.724846,154,446,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-USA-02A-2012,Citi Open,Hard,32,I,20120730,4,201578,,,Kai Chen Chang,R,,TPE,21.54414784,134,515,201331,6,,Iveta Benesova,L,170,CZE,29.49212868,61,1055,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-USA-02A-2012,Citi Open,Hard,32,I,20120730,11,201547,,Q,Michelle Larcher De Brito,R,165,POR,19.49897331,133,525,200002,,,Mirjana Lucic,R,,CRO,30.39288159,101,681,6-3 3-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-PR-CAN-01A-2012,Canadian Open,Hard,48,P,20120806,47,201520,5,,Petra Kvitova,L,183,CZE,22.41478439,6,5275,201419,10,,Na Li,R,172,CHN,30.4421629,11,3245,7-5 2-6 6-3,3,F,,,,,,,,,,,,,,,,,,,
2012-W-PR-USA-04A-2012,Cincinnati,Hard,55,P,20120813,7,201588,,LL,Anna Tatishvili,R,171,GEO,22.52429843,76,843,201344,,,Klara Koukalova,R,166,CZE,30.46680356,31,1700,7-6(5) 7-5,3,R64,,,,,,,,,,,,,,,,,,,
2012-W-INT-USA-03A-2012,Texas Tennis OpenDallas,Hard,32,I,20120820,1,200002,,Q,Mirjana Lucic,R,,CRO,30.45037645,97,693,201399,,LL,Emily Webley Smith,R,,GBR,28.10130048,398,96,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-USA-03A-2012,Texas Tennis OpenDallas,Hard,32,I,20120820,9,201486,,,Aleksandra Wozniak,R,175,CAN,24.95277207,50,1290,201344,5,,Klara Koukalova,R,166,CZE,30.48596851,27,1700,6-0 7-6(2),3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-USA-03A-2012,Texas Tennis OpenDallas,Hard,32,I,20120820,13,201514,8,,Sorana Cirstea,R,176,ROU,22.37097878,38,1496,201457,,WC,Jarmila Gajdosova,R,174,AUS,25.31964408,100,682,7-6(2) 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-USA-03A-2012,Texas Tennis OpenDallas,Hard,32,I,20120820,14,201427,,,Alize Cornet,R,173,FRA,22.57631759,49,1291,201331,,,Iveta Benesova,L,170,CZE,29.54962355,64,975,1-6 7-6(3) 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-USA-03A-2012,Texas Tennis OpenDallas,Hard,32,I,20120820,17,201587,,WC,Bojana Jovanovski,R,175,SRB,20.63791923,87,793,200002,,Q,Mirjana Lucic,R,,CRO,30.45037645,97,693,7-6(5) 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,20120827,3,201517,,Q,Magdalena Rybarikova,R,180,SVK,23.89596167,66,948,201444,,,Su Wei Hsieh,R,169,TPE,26.64476386,57,1047,6-3 2-6 6-3,3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,20120827,4,201386,28,,Jie Zheng,R,164,CHN,29.14715948,28,1676,200043,,,Virginie Razzano,R,173,FRA,29.29500342,130,523,4-6 6-2 RET,3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,20120827,10,201348,,,Casey Dellacqua,L,,AUS,27.54004107,92,745,201615,,Q,Lesia Tsurenko,R,174,UKR,23.24435318,111,606,6-2 6-3,3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,20120827,14,201370,,Q,Anastasia Rodionova,R,167,AUS,30.29431896,163,377,202461,,WC,Julia Cohen,R,,USA,23.43052704,101,672,6-3 6-0,3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,20120827,18,201452,,,Lourdes Dominguez Lino,R,163,ESP,31.40862423,78,849,201402,,,Sesil Karatantcheva,R,171,KAZ,23.05270363,84,807,6-4 6-1,3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,20120827,21,200069,19,,Nadia Petrova,R,178,RUS,30.22039699,22,1885,201457,,,Jarmila Gajdosova,R,174,AUS,25.33880903,99,682,6-3 7-6(3),3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,20120827,22,201594,,,Simona Halep,R,168,ROU,20.91718001,53,1225,201331,,,Iveta Benesova,L,170,CZE,29.5687885,63,975,7-5 7-6(5),3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,20120827,38,201502,,Q,Tatjana Malek,R,,GER,25.05407255,141,472,201454,,,Akgul Amanmuradova,R,,UZB,28.1779603,119,563,4-6 6-2 6-4,3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,20120827,42,201086,,,Greta Arn,R,,HUN,33.3744011,121,554,201497,,,Agnes Szavay,R,168,HUN,23.6605065,1166,3,6-4 3-2 RET,3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,20120827,44,201599,,,Andrea Hlavackova,R,174,CZE,26.04791239,82,825,201344,24,,Klara Koukalova,R,166,CZE,30.50513347,30,1670,6-4 6-4,3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,20120827,47,201287,,,Maria Jose Martinez Sanchez,L,176,ESP,30.04243669,108,612,200002,,,Mirjana Lucic,R,,CRO,30.46954141,94,721,6-3 7-5,3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,20120827,62,202418,,Q,Lara Arruabarrena,U,166,ESP,20.43805613,115,587,201424,,,Shahar Peer,R,170,ISR,25.32511978,62,990,6-4 7-6(5),3,R128,,,,,,,,,,,,,,,,,,,
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,20120827,73,201345,3,,Maria Sharapova,R,,RUS,25.35797399,3,7695,201452,,,Lourdes Dominguez Lino,R,163,ESP,31.40862423,78,849,6-0 6-1,3,R64,,,,,,,,,,,,,,,,,,,
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,20120827,83,201585,,,Sloane Stephens,R,170,USA,19.43874059,44,1419,201502,,Q,Tatjana Malek,R,,GER,25.05407255,141,472,5-7 6-4 6-2,3,R64,,,,,,,,,,,,,,,,,,,
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,20120827,84,201421,12,,Ana Ivanovic,R,183,SRB,24.80766598,13,2980,201387,,,Sofia Arvidsson,R,176,SWE,28.5284052,51,1260,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,20120827,95,201347,30,,Jelena Jankovic,R,177,SRB,27.4934976,27,1681,202418,,Q,Lara Arruabarrena,U,166,ESP,20.43805613,115,587,6-4 6-2,3,R64,,,,,,,,,,,,,,,,,,,
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,20120827,97,201458,1,,Victoria Azarenka,R,180,BLR,23.07460643,1,9025,201386,28,,Jie Zheng,R,164,CHN,29.14715948,28,1676,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-SL-USA-01A-2012,US Open,Hard,128,G,20120827,110,201506,10,,Sara Errani,R,164,ITA,25.33059548,10,3860,201479,,Q,Olga Puchkova,U,,RUS,24.91718001,143,470,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-OL-GBR-01A-2012,Olympic London,Grass,64,O,20120730,11,201212,,,Francesca Schiavone,R,166,ITA,32.10130048,21,2050,201344,,,Klara Koukalova,R,166,CZE,30.42847365,30,1700,6-3 3-6 6-4,3,R64,,,,,,,,,,,,,,,,,,,
2012-W-INT-UZB-01A-2012,Tashkent,Hard,32,I,20120910,6,202418,,,Lara Arruabarrena,U,166,ESP,20.47638604,91,745,202450,,,Jana Cepelova,R,168,SVK,19.28542094,103,664,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-UZB-01A-2012,Tashkent,Hard,32,I,20120910,9,201448,8,,Galina Voskoboeva,R,183,KAZ,27.72895277,77,877,201570,,Q,Vesna Dolonc,R,170,SRB,23.14031485,175,356,3-6 6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-UZB-01A-2012,Tashkent,Hard,32,I,20120910,13,201668,7,,Alexandra Panova,U,,RUS,23.52635181,89,776,201457,,,Jarmila Gajdosova,R,174,AUS,25.37713895,117,587,4-6 6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-UZB-01A-2012,Tashkent,Hard,32,I,20120910,19,202499,,Q,Donna Vekic,R,,CRO,16.20260096,183,344,202418,,,Lara Arruabarrena,U,166,ESP,20.47638604,91,745,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,
2012-W-INT-CAN-01A-2012,Quebec City,Hard,32,I,20120910,2,200002,,,Mirjana Lucic,R,,CRO,30.50787132,113,626,201577,,Q,Heidi El Tabakh,R,,CAN,25.96030116,164,375,6-4 3-6 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-CAN-01A-2012,Quebec City,Hard,32,I,20120910,7,201502,,,Tatjana Malek,R,,GER,25.09240246,118,582,201443,,,Alexa Glatch,R,,USA,23.00068446,127,542,7-6(3) 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-CAN-01A-2012,Quebec City,Hard,32,I,20120910,17,201465,,,Kirsten Flipkens,R,165,BEL,26.66666667,102,674,200002,,,Mirjana Lucic,R,,CRO,30.50787132,113,626,6-7(2) 6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2012-W-INT-CAN-01A-2012,Quebec City,Hard,32,I,20120910,20,201366,6,,Barbora Zahlavova Strycova,R,164,CZE,26.45585216,62,1017,201502,,,Tatjana Malek,R,,GER,25.09240246,118,582,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,
2012-W-INT-KOR-01A-2012,Seoul,Hard,32,I,20120917,4,201344,7,,Klara Koukalova,R,166,CZE,30.56262834,27,1670,202469,,,Garbine Muguruza,R,182,ESP,18.9431896,106,651,6-4 4-6 7-6(1),3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-KOR-01A-2012,Seoul,Hard,32,I,20120917,5,200069,4,,Nadia Petrova,R,178,RUS,30.27789185,18,2005,201452,,,Lourdes Dominguez Lino,R,163,ESP,31.4661191,67,949,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-INT-KOR-01A-2012,Seoul,Hard,32,I,20120917,18,201344,7,,Klara Koukalova,R,166,CZE,30.56262834,27,1670,201517,,,Magdalena Rybarikova,R,180,SVK,23.95345654,56,1074,6-1 7-6(6),3,R16,,,,,,,,,,,,,,,,,,,
2012-W-INT-KOR-01A-2012,Seoul,Hard,32,I,20120917,25,201496,1,,Caroline Wozniacki,R,177,DEN,22.18754278,11,3440,201344,7,,Klara Koukalova,R,166,CZE,30.56262834,27,1670,6-2 6-3,3,QF,,,,,,,,,,,,,,,,,,,
2012-W-INT-CHN-01A-2012,Guangzhou,Hard,32,I,20120917,14,201682,,Q,Nudnida Luangnam,R,,THA,25.55509925,250,223,201457,,,Jarmila Gajdosova,R,174,AUS,25.3963039,117,587,6-7(5) 6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-PR-JPN-01A-2012,Tokyo,Hard,56,P,20120924,23,201344,,,Klara Koukalova,R,166,CZE,30.58179329,29,1610,201444,,,Su Wei Hsieh,R,169,TPE,26.72142368,39,1396,6-3 6-7(8) 6-1,3,R64,,,,,,,,,,,,,,,,,,,
2012-W-PM-CHN-01A-2012,Beijing,Hard,60,PM,20121001,19,201452,,Q,Lourdes Dominguez Lino,R,163,ESP,31.50444901,64,949,201311,15,,Roberta Vinci,R,163,ITA,29.61806982,16,2480,6-7(4) 7-6(4) 6-2,3,R64,,,,,,,,,,,,,,,,,,,
2012-W-PM-CHN-01A-2012,Beijing,Hard,60,PM,20121001,22,202418,,Q,Lara Arruabarrena,U,166,ESP,20.5338809,88,759,201386,,,Jie Zheng,R,164,CHN,29.24298426,22,1705,6-2 6-4,3,R64,,,,,,,,,,,,,,,,,,,
2012-W-PM-CHN-01A-2012,Beijing,Hard,60,PM,20121001,39,201452,,Q,Lourdes Dominguez Lino,R,163,ESP,31.50444901,64,949,201573,,Q,Laura Robson,L,180,GBR,18.69404517,60,1011,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-PM-CHN-01A-2012,Beijing,Hard,60,PM,20121001,41,201493,5,,Angelique Kerber,L,173,GER,24.70362765,6,5350,202418,,Q,Lara Arruabarrena,U,166,ESP,20.5338809,88,759,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2012-W-PM-CHN-01A-2012,Beijing,Hard,60,PM,20121001,50,201474,3,,Agnieszka Radwanska,R,170,POL,23.57289528,3,8015,201452,,Q,Lourdes Dominguez Lino,R,163,ESP,31.50444901,64,949,2-6 6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,
2012-W-INT-JPN-01A-2012,Osaka,Hard,32,I,20121008,10,200002,,,Mirjana Lucic,R,,CRO,30.58453114,110,608,202503,,Q,Luksika Kumkhum,R,,THA,19.21697467,212,273,4-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
